Wormbase_ID,C_gene,H_gene,NIH_ID
WBGene00009322,tbc-3,TBC1D22A,ENSG00000054611
WBGene00009323,best-13,BEST1,ENSG00000167995
WBGene00009323,best-13,BEST2,ENSG00000039987
WBGene00009323,best-13,BEST4,ENSG00000142959
WBGene00009323,best-13,BEST3,ENSG00000127325
WBGene00009337,uig-1,PLEKHG1,ENSG00000120278
WBGene00009337,uig-1,PLEKHG3,ENSG00000126822
WBGene00009337,uig-1,PLEKHG2,ENSG00000090924
WBGene00009341,thoc-3,THOC3,ENSG00000051596
WBGene00009342,fasn-1,FASN,ENSG00000169710
WBGene00009353,sdhd-1,SDHD,ENSG00000204370
WBGene00009353,sdhd-1,SDHD,ENSG00000255292
WBGene00009368,pole-1,POLE,ENSG00000177084
WBGene00009370,set-10,SMYD2,ENSG00000143499
WBGene00009370,set-10,SMYD3,ENSG00000185420
WBGene00009370,set-10,SMYD1,ENSG00000115593
WBGene00009372,evl-18,CDC45,ENSG00000093009
WBGene00009384,piit-1,TFPI2,ENSG00000105825
WBGene00009384,piit-1,TFPI,ENSG00000003436
WBGene00009436,marb-1,ISOC2,ENSG00000063241
WBGene00009436,marb-1,ISOC1,ENSG00000066583
WBGene00009439,mlcd-1,MLYCD,ENSG00000103150
WBGene00009440,idhg-1,IDH3G,ENSG00000067829
WBGene00009440,idhg-1,IDH3B,ENSG00000101365
WBGene00009441,wdr-48,WDR48,ENSG00000114742
WBGene00009450,ugt-58,UGT8,ENSG00000174607
WBGene00009450,ugt-58,UGT2B10,ENSG00000109181
WBGene00009450,ugt-58,UGT2A3,ENSG00000135220
WBGene00009450,ugt-58,UGT2B28,ENSG00000135226
WBGene00009450,ugt-58,UGT2B4,ENSG00000156096
WBGene00009450,ugt-58,UGT2B7,ENSG00000171234
WBGene00009450,ugt-58,UGT2A1,ENSG00000173610
WBGene00009450,ugt-58,UGT2B15,ENSG00000196620
WBGene00009450,ugt-58,UGT2B17,ENSG00000197888
WBGene00009450,ugt-58,UGT2B11,ENSG00000213759
WBGene00009450,ugt-58,UGT3A1,ENSG00000145626
WBGene00009450,ugt-58,UGT1A6,ENSG00000167165
WBGene00009450,ugt-58,UGT3A2,ENSG00000168671
WBGene00009450,ugt-58,UGT1A5,ENSG00000240224
WBGene00009450,ugt-58,UGT1A9,ENSG00000241119
WBGene00009450,ugt-58,UGT1A1,ENSG00000241635
WBGene00009450,ugt-58,UGT1A8,ENSG00000242366
WBGene00009450,ugt-58,UGT1A10,ENSG00000242515
WBGene00009450,ugt-58,UGT1A3,ENSG00000243135
WBGene00009450,ugt-58,UGT1A7,ENSG00000244122
WBGene00009450,ugt-58,UGT1A4,ENSG00000244474
WBGene00009450,ugt-58,UGT2A2,ENSG00000271271
WBGene00009450,ugt-58,UGT2B10,ENSG00000275190
WBGene00009450,ugt-58,UGT2A3,ENSG00000278216
WBGene00009455,phip-1,PHPT1,ENSG00000054148
WBGene00009460,ubr-5,UBR5,ENSG00000104517
WBGene00009477,rbpl-1,RBBP6,ENSG00000122257
WBGene00009478,syx-7,STX12,ENSG00000117758
WBGene00009478,syx-7,STX7,ENSG00000079950
WBGene00009479,fcp-1,CTDP1,ENSG00000060069
WBGene00009498,tat-5,ATP9B,ENSG00000166377
WBGene00009498,tat-5,ATP9A,ENSG00000054793
WBGene00009499,ent-6,SLC29A3,ENSG00000198246
WBGene00009499,ent-6,SLC29A1,ENSG00000112759
WBGene00009499,ent-6,SLC29A2,ENSG00000174669
WBGene00009507,mus-101,TOPBP1,ENSG00000163781
WBGene00009508,row-1,ZNF280B,ENSG00000275004
WBGene00009508,row-1,ZNF280C,ENSG00000056277
WBGene00009508,row-1,ZNF280D,ENSG00000137871
WBGene00009508,row-1,POGZ,ENSG00000143442
WBGene00009508,row-1,ZNF280A,ENSG00000169548
WBGene00009513,sfxn-1.2,SFXN3,ENSG00000107819
WBGene00009513,sfxn-1.2,SFXN1,ENSG00000164466
WBGene00009513,sfxn-1.2,SFXN2,ENSG00000156398
WBGene00009532,ccch-1,ZFP36L1,ENSG00000185650
WBGene00009532,ccch-1,ZFP36,ENSG00000128016
WBGene00009532,ccch-1,ZFP36L2,ENSG00000152518
WBGene00009540,hlh-31,BHLHE23,ENSG00000125533
WBGene00009540,hlh-31,BHLHE22,ENSG00000180828
WBGene00009540,hlh-31,OLIG3,ENSG00000177468
WBGene00009540,hlh-31,OLIG2,ENSG00000205927
WBGene00009542,copb-2,COPB2,ENSG00000184432
WBGene00009542,copb-2,COPA,ENSG00000122218
WBGene00009552,piki-1,PIK3C2A,ENSG00000011405
WBGene00009552,piki-1,PIK3C2B,ENSG00000133056
WBGene00009552,piki-1,PIK3C2G,ENSG00000139144
WBGene00009553,hinf-1,HINFP,ENSG00000172273
WBGene00009557,mtcu-1,GTPBP3,ENSG00000130299
WBGene00009559,mtx-1,MTX1,ENSG00000173171
WBGene00009559,mtx-1,MTX3,ENSG00000177034
WBGene00009579,arrd-6,ARRDC3,ENSG00000113369
WBGene00009579,arrd-6,ARRDC4,ENSG00000140450
WBGene00009579,arrd-6,ARRDC2,ENSG00000105643
WBGene00009579,arrd-6,TXNIP,ENSG00000265972
WBGene00009579,arrd-6,ARRDC1,ENSG00000197070
WBGene00009580,xbx-6,FAIM2,ENSG00000135472
WBGene00009580,xbx-6,TMBIM1,ENSG00000135926
WBGene00009580,xbx-6,GRINA,ENSG00000178719
WBGene00009583,aagr-3,GANAB,ENSG00000089597
WBGene00009583,aagr-3,GANC,ENSG00000214013
WBGene00009584,drap-1,DRAP1,ENSG00000175550
WBGene00009594,cyld-1,CYLD,ENSG00000083799
WBGene00009619,npr-6,NPY2R,ENSG00000185149
WBGene00009619,npr-6,PRLHR,ENSG00000119973
WBGene00009619,npr-6,HCRTR2,ENSG00000137252
WBGene00009628,tatn-1,TAT,ENSG00000198650
WBGene00009632,ttyh-1,TTYH2,ENSG00000141540
WBGene00009632,ttyh-1,TTYH3,ENSG00000136295
WBGene00009632,ttyh-1,TTYH1,ENSG00000275650
WBGene00009632,ttyh-1,TTYH1,ENSG00000167614
WBGene00009632,ttyh-1,TTYH1,ENSG00000276537
WBGene00009632,ttyh-1,TTYH1,ENSG00000276887
WBGene00009648,zhit-2,ZNHIT2,ENSG00000174276
WBGene00009650,ccnk-1,CCNK,ENSG00000090061
WBGene00009650,ccnk-1,FAM58A,ENSG00000262919
WBGene00009654,sly-1,SCFD1,ENSG00000092108
WBGene00009663,hda-5,HDAC10,ENSG00000100429
WBGene00009664,idha-1,IDH3A,ENSG00000166411
WBGene00009665,lmd-1,LYSMD3,ENSG00000176018
WBGene00009665,lmd-1,LYSMD4,ENSG00000183060
WBGene00009666,slc-25A42,SLC25A42,ENSG00000181035
WBGene00009666,slc-25A42,SLC25A16,ENSG00000122912
WBGene00009668,cfim-1,NUDT21,ENSG00000167005
WBGene00009671,mfap-1,MFAP1,ENSG00000140259
WBGene00009674,nucb-1,NUCB2,ENSG00000070081
WBGene00009674,nucb-1,NUCB1,ENSG00000104805
WBGene00009681,gipc-2,GIPC1,ENSG00000123159
WBGene00009681,gipc-2,GIPC2,ENSG00000137960
WBGene00009681,gipc-2,GIPC3,ENSG00000179855
WBGene00009686,ent-7,SLC29A3,ENSG00000198246
WBGene00009686,ent-7,SLC29A1,ENSG00000112759
WBGene00009686,ent-7,SLC29A2,ENSG00000174669
WBGene00009706,argk-1,CKB,ENSG00000166165
WBGene00009706,argk-1,CKM,ENSG00000104879
WBGene00009706,argk-1,CKMT1A,ENSG00000223572
WBGene00009706,argk-1,CKMT2,ENSG00000131730
WBGene00009706,argk-1,CKMT1B,ENSG00000237289
WBGene00009717,dep-1,PTPRB,ENSG00000127329
WBGene00009717,dep-1,PTPRO,ENSG00000151490
WBGene00009717,dep-1,PTPRH,ENSG00000080031
WBGene00009717,dep-1,PTPRJ,ENSG00000149177
WBGene00009726,tbc-13,TBC1D13,ENSG00000107021
WBGene00009730,myo-6,MYH13,ENSG00000006788
WBGene00009730,myo-6,MYH7B,ENSG00000078814
WBGene00009730,myo-6,MYH7,ENSG00000092054
WBGene00009730,myo-6,MYH1,ENSG00000109061
WBGene00009730,myo-6,MYH3,ENSG00000109063
WBGene00009730,myo-6,MYH2,ENSG00000125414
WBGene00009730,myo-6,MYH8,ENSG00000133020
WBGene00009730,myo-6,MYH15,ENSG00000144821
WBGene00009730,myo-6,MYH6,ENSG00000197616
WBGene00009730,myo-6,MYO5C,ENSG00000128833
WBGene00009730,myo-6,MYO5B,ENSG00000167306
WBGene00009730,myo-6,MYO5A,ENSG00000197535
WBGene00009730,myo-6,MYH9,ENSG00000100345
WBGene00009730,myo-6,MYH14,ENSG00000105357
WBGene00009730,myo-6,MYH10,ENSG00000133026
WBGene00009730,myo-6,MYH11,ENSG00000133392
WBGene00009730,myo-6,MYH4,ENSG00000264424
WBGene00009731,exo-1,EXO1,ENSG00000174371
WBGene00009732,cope-1,COPE,ENSG00000105669
WBGene00009738,hecw-1,HECW1,ENSG00000002746
WBGene00009738,hecw-1,HECW2,ENSG00000138411
WBGene00009772,ztf-7,ZNF277,ENSG00000198839
WBGene00009773,lipl-2,LIPA,ENSG00000107798
WBGene00009773,lipl-2,LIPM,ENSG00000173239
WBGene00009773,lipl-2,LIPF,ENSG00000182333
WBGene00009773,lipl-2,LIPN,ENSG00000204020
WBGene00009773,lipl-2,LIPK,ENSG00000204021
WBGene00009773,lipl-2,LIPJ,ENSG00000204022
WBGene00009783,rer-1,RER1,ENSG00000157916
WBGene00009793,pkn-1,PKN1,ENSG00000123143
WBGene00009793,pkn-1,PKN2,ENSG00000065243
WBGene00009793,pkn-1,PKN3,ENSG00000160447
WBGene00009800,rrc-1,ARHGAP33,ENSG00000004777
WBGene00009800,rrc-1,ARHGAP32,ENSG00000134909
WBGene00009800,rrc-1,ARHGAP31,ENSG00000031081
WBGene00009800,rrc-1,ARHGAP30,ENSG00000186517
WBGene00009801,ipla-2,PLA2G6,ENSG00000184381
WBGene00009812,suca-1,SUCLA2,ENSG00000136143
WBGene00009812,suca-1,SUCLG2,ENSG00000172340
WBGene00009813,haly-1,HAL,ENSG00000084110
WBGene00009824,gpdh-1,GPD1L,ENSG00000152642
WBGene00009824,gpdh-1,GPD1,ENSG00000167588
WBGene00009827,hmg-6,TOX,ENSG00000198846
WBGene00009827,hmg-6,TOX4,ENSG00000092203
WBGene00009827,hmg-6,TOX3,ENSG00000103460
WBGene00009827,hmg-6,TOX2,ENSG00000124191
WBGene00009852,arrd-24,ARRDC2,ENSG00000105643
WBGene00009852,arrd-24,ARRDC3,ENSG00000113369
WBGene00009852,arrd-24,ARRDC4,ENSG00000140450
WBGene00009852,arrd-24,ARRDC1,ENSG00000197070
WBGene00009852,arrd-24,TXNIP,ENSG00000265972
WBGene00009882,vha-17,ATP6V0E1,ENSG00000113732
WBGene00009882,vha-17,ATP6V0E2,ENSG00000171130
WBGene00009890,scl-9,GLIPR1,ENSG00000139278
WBGene00009890,scl-9,R3HDML,ENSG00000101074
WBGene00009890,scl-9,CRISPLD2,ENSG00000103196
WBGene00009890,scl-9,CRISPLD1,ENSG00000121005
WBGene00009890,scl-9,PI15,ENSG00000137558
WBGene00009890,scl-9,PI16,ENSG00000164530
WBGene00009890,scl-9,GLIPR1L1,ENSG00000173401
WBGene00009890,scl-9,CRISP3,ENSG00000096006
WBGene00009890,scl-9,CRISP2,ENSG00000124490
WBGene00009890,scl-9,CRISP1,ENSG00000124812
WBGene00009890,scl-9,CLEC18B,ENSG00000140839
WBGene00009890,scl-9,CLEC18A,ENSG00000157322
WBGene00009890,scl-9,CLEC18C,ENSG00000157335
WBGene00009890,scl-9,GLIPR1L2,ENSG00000180481
WBGene00009891,scl-10,CRISP3,ENSG00000096006
WBGene00009891,scl-10,CRISP2,ENSG00000124490
WBGene00009891,scl-10,GLIPR1,ENSG00000139278
WBGene00009891,scl-10,R3HDML,ENSG00000101074
WBGene00009891,scl-10,CRISPLD2,ENSG00000103196
WBGene00009891,scl-10,CRISPLD1,ENSG00000121005
WBGene00009891,scl-10,PI15,ENSG00000137558
WBGene00009891,scl-10,PI16,ENSG00000164530
WBGene00009891,scl-10,GLIPR1L1,ENSG00000173401
WBGene00009891,scl-10,CRISP1,ENSG00000124812
WBGene00009891,scl-10,CLEC18B,ENSG00000140839
WBGene00009891,scl-10,CLEC18A,ENSG00000157322
WBGene00009891,scl-10,CLEC18C,ENSG00000157335
WBGene00009891,scl-10,GLIPR1L2,ENSG00000180481
WBGene00009892,scl-11,PI16,ENSG00000164530
WBGene00009892,scl-11,GLIPR1L1,ENSG00000173401
WBGene00009892,scl-11,CRISP3,ENSG00000096006
WBGene00009892,scl-11,GLIPR1,ENSG00000139278
WBGene00009892,scl-11,R3HDML,ENSG00000101074
WBGene00009892,scl-11,CRISPLD2,ENSG00000103196
WBGene00009892,scl-11,CRISPLD1,ENSG00000121005
WBGene00009892,scl-11,PI15,ENSG00000137558
WBGene00009892,scl-11,CRISP2,ENSG00000124490
WBGene00009892,scl-11,CRISP1,ENSG00000124812
WBGene00009892,scl-11,CLEC18B,ENSG00000140839
WBGene00009892,scl-11,CLEC18A,ENSG00000157322
WBGene00009892,scl-11,CLEC18C,ENSG00000157335
WBGene00009892,scl-11,GLIPR1L2,ENSG00000180481
WBGene00009895,scl-2,CRISP3,ENSG00000096006
WBGene00009895,scl-2,CRISP2,ENSG00000124490
WBGene00009895,scl-2,GLIPR1,ENSG00000139278
WBGene00009895,scl-2,R3HDML,ENSG00000101074
WBGene00009895,scl-2,CRISPLD2,ENSG00000103196
WBGene00009895,scl-2,CRISPLD1,ENSG00000121005
WBGene00009895,scl-2,PI15,ENSG00000137558
WBGene00009895,scl-2,PI16,ENSG00000164530
WBGene00009895,scl-2,GLIPR1L1,ENSG00000173401
WBGene00009895,scl-2,CRISP1,ENSG00000124812
WBGene00009895,scl-2,CLEC18B,ENSG00000140839
WBGene00009895,scl-2,CLEC18A,ENSG00000157322
WBGene00009895,scl-2,CLEC18C,ENSG00000157335
WBGene00009895,scl-2,GLIPR1L2,ENSG00000180481
WBGene00009896,scl-3,GLIPR1,ENSG00000139278
WBGene00009896,scl-3,R3HDML,ENSG00000101074
WBGene00009896,scl-3,CRISP3,ENSG00000096006
WBGene00009896,scl-3,CRISP2,ENSG00000124490
WBGene00009896,scl-3,CRISPLD2,ENSG00000103196
WBGene00009896,scl-3,CRISPLD1,ENSG00000121005
WBGene00009896,scl-3,PI15,ENSG00000137558
WBGene00009896,scl-3,PI16,ENSG00000164530
WBGene00009896,scl-3,GLIPR1L1,ENSG00000173401
WBGene00009896,scl-3,CRISP1,ENSG00000124812
WBGene00009896,scl-3,CLEC18B,ENSG00000140839
WBGene00009896,scl-3,CLEC18A,ENSG00000157322
WBGene00009896,scl-3,CLEC18C,ENSG00000157335
WBGene00009896,scl-3,GLIPR1L2,ENSG00000180481
WBGene00009899,efl-3,E2F7,ENSG00000165891
WBGene00009899,efl-3,E2F8,ENSG00000129173
WBGene00009902,drd-1,FAXDC2,ENSG00000170271
WBGene00009920,abts-1,SLC4A7,ENSG00000033867
WBGene00009920,abts-1,SLC4A8,ENSG00000050438
WBGene00009920,abts-1,SLC4A10,ENSG00000144290
WBGene00009920,abts-1,SLC4A4,ENSG00000080493
WBGene00009920,abts-1,SLC4A9,ENSG00000113073
WBGene00009920,abts-1,SLC4A5,ENSG00000188687
WBGene00009920,abts-1,SLC4A1,ENSG00000004939
WBGene00009920,abts-1,SLC4A3,ENSG00000114923
WBGene00009920,abts-1,SLC4A2,ENSG00000164889
WBGene00009924,cfp-1,CXXC1,ENSG00000154832
WBGene00009939,ztf-11,ST18,ENSG00000147488
WBGene00009939,ztf-11,MYT1L,ENSG00000186487
WBGene00009939,ztf-11,MYT1,ENSG00000196132
WBGene00009939,ztf-11,MYT1,ENSG00000276876
WBGene00009940,strl-1,STAR,ENSG00000147465
WBGene00009944,mtcu-2,MTO1,ENSG00000135297
WBGene00009952,acaa-2,ACAA2,ENSG00000167315
WBGene00009952,acaa-2,ACAT1,ENSG00000075239
WBGene00009952,acaa-2,ACAT2,ENSG00000120437
WBGene00009958,madd-4,ADAMTSL3,ENSG00000156218
WBGene00009958,madd-4,ADAMTSL1,ENSG00000178031
WBGene00009958,madd-4,ADAMTSL4,ENSG00000143382
WBGene00009958,madd-4,ADAMTSL5,ENSG00000185761
WBGene00009958,madd-4,THSD4,ENSG00000187720
WBGene00009976,swan-2,DCAF7,ENSG00000136485
WBGene00009987,tbcb-1,TBCB,ENSG00000105254
WBGene00009987,tbcb-1,CEP350,ENSG00000135837
WBGene00009998,klf-2,KLF5,ENSG00000102554
WBGene00009998,klf-2,KLF6,ENSG00000067082
WBGene00009998,klf-2,KLF8,ENSG00000102349
WBGene00009998,klf-2,KLF3,ENSG00000109787
WBGene00009998,klf-2,KLF7,ENSG00000118263
WBGene00009998,klf-2,KLF12,ENSG00000118922
WBGene00009998,klf-2,KLF9,ENSG00000119138
WBGene00009998,klf-2,KLF16,ENSG00000129911
WBGene00009998,klf-2,KLF13,ENSG00000169926
WBGene00009998,klf-2,KLF13,ENSG00000275746
WBGene00009998,klf-2,KLF1,ENSG00000105610
WBGene00009998,klf-2,KLF2,ENSG00000127528
WBGene00009998,klf-2,KLF4,ENSG00000136826
WBGene00010012,saeg-1,ZNF541,ENSG00000118156
WBGene00010012,saeg-1,TRERF1,ENSG00000124496
WBGene00010012,saeg-1,ELMSAN1,ENSG00000156030
WBGene00010015,atad-3,ATAD3A,ENSG00000197785
WBGene00010015,atad-3,ATAD3B,ENSG00000160072
WBGene00010015,atad-3,ATAD3C,ENSG00000215915
WBGene00010038,rheb-1,RHEB,ENSG00000106615
WBGene00010038,rheb-1,RHEBL1,ENSG00000167550
WBGene00010042,bcs-1,BCS1L,ENSG00000074582
WBGene00010056,smc-6,SMC6,ENSG00000163029
WBGene00010062,lipl-1,LIPA,ENSG00000107798
WBGene00010062,lipl-1,LIPM,ENSG00000173239
WBGene00010062,lipl-1,LIPF,ENSG00000182333
WBGene00010062,lipl-1,LIPK,ENSG00000204021
WBGene00010062,lipl-1,LIPJ,ENSG00000204022
WBGene00010062,lipl-1,LIPN,ENSG00000204020
WBGene00010063,dhrs-4,DHRS4,ENSG00000157326
WBGene00010063,dhrs-4,DHRS2,ENSG00000100867
WBGene00010063,dhrs-4,DHRS4L2,ENSG00000187630
WBGene00010089,hpo-31,TRNT1,ENSG00000072756
WBGene00010093,capg-2,NCAPG2,ENSG00000146918
WBGene00010094,tsfm-1,TSFM,ENSG00000123297
WBGene00010096,rskd-1,RPS6KC1,ENSG00000136643
WBGene00010096,rskd-1,RPS6KL1,ENSG00000198208
WBGene00010096,rskd-1,SNX15,ENSG00000110025
WBGene00010097,srpa-68,SRP68,ENSG00000167881
WBGene00010115,aakb-1,PRKAB2,ENSG00000131791
WBGene00010115,aakb-1,PRKAB1,ENSG00000111725
WBGene00010117,nkb-3,ATP1B1,ENSG00000143153
WBGene00010117,nkb-3,ATP1B3,ENSG00000069849
WBGene00010117,nkb-3,ATP1B4,ENSG00000101892
WBGene00010117,nkb-3,ATP1B2,ENSG00000129244
WBGene00010117,nkb-3,ATP4B,ENSG00000186009
WBGene00010120,dot-1.4,DOT1L,ENSG00000104885
WBGene00010130,vha-14,ATP6V1D,ENSG00000100554
WBGene00010138,anoh-1,ANO2,ENSG00000047617
WBGene00010138,anoh-1,ANO1,ENSG00000131620
WBGene00010138,anoh-1,ANO3,ENSG00000134343
WBGene00010138,anoh-1,ANO7,ENSG00000146205
WBGene00010138,anoh-1,ANO4,ENSG00000151572
WBGene00010138,anoh-1,ANO5,ENSG00000171714
WBGene00010138,anoh-1,ANO6,ENSG00000177119
WBGene00010138,anoh-1,ANO9,ENSG00000185101
WBGene00010138,anoh-1,ANO4,ENSG00000262139
WBGene00010160,png-1,NGLY1,ENSG00000151092
WBGene00010166,gmd-2,GMDS,ENSG00000112699
WBGene00010178,yif-1,YIF1A,ENSG00000174851
WBGene00010178,yif-1,YIF1B,ENSG00000167645
WBGene00010199,bet-2,BRDT,ENSG00000137948
WBGene00010199,bet-2,BRD4,ENSG00000141867
WBGene00010199,bet-2,BRD3,ENSG00000169925
WBGene00010199,bet-2,BRD2,ENSG00000204256
WBGene00010199,bet-2,BRD2,ENSG00000215077
WBGene00010199,bet-2,BRD2,ENSG00000234507
WBGene00010199,bet-2,BRD2,ENSG00000234704
WBGene00010199,bet-2,BRD2,ENSG00000235307
WBGene00010199,bet-2,BRD2,ENSG00000230678
WBGene00010199,bet-2,BRD2,ENSG00000236227
WBGene00010230,rpac-19,POLR1D,ENSG00000186184
WBGene00010260,ddx-17,DDX17,ENSG00000100201
WBGene00010260,ddx-17,DDX5,ENSG00000108654
WBGene00010272,amph-1,BIN1,ENSG00000136717
WBGene00010272,amph-1,AMPH,ENSG00000078053
WBGene00010272,amph-1,BIN2,ENSG00000110934
WBGene00010279,letm-1,LETM1,ENSG00000168924
WBGene00010279,letm-1,LETM2,ENSG00000165046
WBGene00010283,ccz-1,CCZ1B,ENSG00000146574
WBGene00010283,ccz-1,CCZ1,ENSG00000122674
WBGene00010284,aman-2,MAN2A2,ENSG00000196547
WBGene00010284,aman-2,MAN2A1,ENSG00000112893
WBGene00010296,dgat-2,MOGAT2,ENSG00000166391
WBGene00010296,dgat-2,MOGAT1,ENSG00000124003
WBGene00010296,dgat-2,DGAT2,ENSG00000062282
WBGene00010296,dgat-2,MOGAT3,ENSG00000106384
WBGene00010296,dgat-2,AWAT2,ENSG00000147160
WBGene00010296,dgat-2,DGAT2L6,ENSG00000184210
WBGene00010296,dgat-2,AWAT1,ENSG00000204195
WBGene00010303,cri-3,C1QBP,ENSG00000108561
WBGene00010304,clpf-1,CLP1,ENSG00000172409
WBGene00010317,idh-1,IDH1,ENSG00000138413
WBGene00010317,idh-1,IDH2,ENSG00000182054
WBGene00010323,dhhc-12,ZDHHC16,ENSG00000171307
WBGene00010325,exos-3,EXOSC3,ENSG00000107371
WBGene00010333,copz-1,COPZ1,ENSG00000111481
WBGene00010333,copz-1,COPZ2,ENSG00000005243
WBGene00010339,acl-1,AGPAT1,ENSG00000228892
WBGene00010339,acl-1,AGPAT2,ENSG00000169692
WBGene00010339,acl-1,AGPAT1,ENSG00000204310
WBGene00010339,acl-1,AGPAT1,ENSG00000206324
WBGene00010339,acl-1,AGPAT1,ENSG00000226467
WBGene00010339,acl-1,AGPAT1,ENSG00000227642
WBGene00010339,acl-1,AGPAT1,ENSG00000235758
WBGene00010339,acl-1,AGPAT1,ENSG00000236873
WBGene00010349,dyf-18,CDK20,ENSG00000156345
WBGene00010354,cyp-31A2,CYP4V2,ENSG00000145476
WBGene00010354,cyp-31A2,CYP3A43,ENSG00000021461
WBGene00010354,cyp-31A2,CYP3A5,ENSG00000106258
WBGene00010354,cyp-31A2,CYP3A4,ENSG00000160868
WBGene00010354,cyp-31A2,CYP3A7,ENSG00000160870
WBGene00010354,cyp-31A2,CYP4B1,ENSG00000142973
WBGene00010354,cyp-31A2,CYP4A22,ENSG00000162365
WBGene00010354,cyp-31A2,CYP4F11,ENSG00000171903
WBGene00010354,cyp-31A2,CYP4F22,ENSG00000171954
WBGene00010354,cyp-31A2,CYP4F2,ENSG00000186115
WBGene00010354,cyp-31A2,CYP4Z1,ENSG00000186160
WBGene00010354,cyp-31A2,CYP4F12,ENSG00000186204
WBGene00010354,cyp-31A2,CYP4X1,ENSG00000186377
WBGene00010354,cyp-31A2,CYP4F8,ENSG00000186526
WBGene00010354,cyp-31A2,CYP4F3,ENSG00000186529
WBGene00010354,cyp-31A2,CYP4A11,ENSG00000187048
WBGene00010369,chd-1,CHD2,ENSG00000173575
WBGene00010369,chd-1,CHD1,ENSG00000153922
WBGene00010370,ctg-1,SEC14L2,ENSG00000100003
WBGene00010370,ctg-1,SEC14L3,ENSG00000100012
WBGene00010370,ctg-1,SEC14L4,ENSG00000133488
WBGene00010370,ctg-1,SEC14L6,ENSG00000214491
WBGene00010370,ctg-1,SEC14L5,ENSG00000103184
WBGene00010370,ctg-1,SEC14L1,ENSG00000129657
WBGene00010374,rga-5,ARHGAP5,ENSG00000100852
WBGene00010374,rga-5,ARHGAP35,ENSG00000160007
WBGene00010380,mpst-2,MPST,ENSG00000128309
WBGene00010380,mpst-2,TST,ENSG00000128311
WBGene00010383,mpst-3,MPST,ENSG00000128309
WBGene00010383,mpst-3,TST,ENSG00000128311
WBGene00010397,suox-1,SUOX,ENSG00000139531
WBGene00010403,otpl-8,OTOP2,ENSG00000183034
WBGene00010403,otpl-8,OTOP1,ENSG00000163982
WBGene00010403,otpl-8,OTOP3,ENSG00000182938
WBGene00010405,erfa-3,GSPT2,ENSG00000189369
WBGene00010405,erfa-3,GSPT1,ENSG00000103342
WBGene00010406,math-33,USP7,ENSG00000187555
WBGene00010408,mboa-2,DGAT1,ENSG00000185000
WBGene00010420,mcrs-1,MCRS1,ENSG00000187778
WBGene00010423,zmp-5,MMP16,ENSG00000156103
WBGene00010423,zmp-5,MMP14,ENSG00000157227
WBGene00010423,zmp-5,MMP15,ENSG00000102996
WBGene00010423,zmp-5,MMP24,ENSG00000125966
WBGene00010423,zmp-5,MMP17,ENSG00000198598
WBGene00010423,zmp-5,MMP19,ENSG00000123342
WBGene00010423,zmp-5,MMP11,ENSG00000099953
WBGene00010423,zmp-5,MMP11,ENSG00000275365
WBGene00010423,zmp-5,MMP28,ENSG00000271447
WBGene00010423,zmp-5,MMP13,ENSG00000137745
WBGene00010423,zmp-5,MMP25,ENSG00000008516
WBGene00010423,zmp-5,MMP8,ENSG00000118113
WBGene00010423,zmp-5,MMP20,ENSG00000137674
WBGene00010423,zmp-5,MMP27,ENSG00000137675
WBGene00010423,zmp-5,MMP3,ENSG00000149968
WBGene00010423,zmp-5,MMP10,ENSG00000166670
WBGene00010423,zmp-5,MMP1,ENSG00000196611
WBGene00010423,zmp-5,MMP28,ENSG00000278843
WBGene00010423,zmp-5,MMP26,ENSG00000167346
WBGene00010423,zmp-5,MMP2,ENSG00000087245
WBGene00010423,zmp-5,MMP9,ENSG00000100985
WBGene00010425,lpin-1,LPIN2,ENSG00000101577
WBGene00010425,lpin-1,LPIN3,ENSG00000132793
WBGene00010425,lpin-1,LPIN1,ENSG00000134324
WBGene00010427,hpo-11,NRBP1,ENSG00000115216
WBGene00010427,hpo-11,NRBP2,ENSG00000185189
WBGene00010428,dcn-1,DCUN1D2,ENSG00000150401
WBGene00010428,dcn-1,DCUN1D1,ENSG00000043093
WBGene00010437,cox-11,COX11,ENSG00000166260
WBGene00010444,magi-1,MAGI3,ENSG00000081026
WBGene00010444,magi-1,MAGI1,ENSG00000151276
WBGene00010444,magi-1,MAGI2,ENSG00000187391
WBGene00010444,magi-1,MAGI1,ENSG00000282956
WBGene00010444,magi-1,MAGIX,ENSG00000269313
WBGene00010458,mrpl-10,MRPL10,ENSG00000159111
WBGene00010459,slc-25A32,SLC25A32,ENSG00000164933
WBGene00010476,rnf-113,RNF113A,ENSG00000125352
WBGene00010476,rnf-113,RNF113B,ENSG00000139797
WBGene00010484,dph-3,DPH3,ENSG00000154813
WBGene00010485,ant-1.3,SLC25A6,ENSG00000169100
WBGene00010485,ant-1.3,SLC25A5,ENSG00000005022
WBGene00010485,ant-1.3,SLC25A31,ENSG00000151475
WBGene00010485,ant-1.3,SLC25A4,ENSG00000151729
WBGene00010496,sec-12,PREB,ENSG00000138073
WBGene00010510,ent-3,SLC29A3,ENSG00000198246
WBGene00010510,ent-3,SLC29A1,ENSG00000112759
WBGene00010510,ent-3,SLC29A2,ENSG00000174669
WBGene00010537,mys-2,KAT8,ENSG00000103510
WBGene00010537,mys-2,KAT7,ENSG00000136504
WBGene00010537,mys-2,KAT5,ENSG00000172977
